Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,PURWIN_MEWO_SOX10_TARGETS,0.26192992217690975,0.8253114113944394,0.797,0.948588481376763,1.0,17/33,49.38%,ATP11A;MIA;NANS;SEC11C;LMNA;HIPK2;PPP2R2A;ST6GAL1;CNPY2;PTPRJ;ADD3;TRIM2;RAPGEF2;KANK1;ECHDC1;SASH1;MEF2C
prerank,HAMAI_APOPTOSIS_VIA_TRAIL_UP,0.2192561085879988,0.8251526768842186,0.988,0.9484089064235253,1.0,214/370,60.70%,SFTPC;HSP90AA1;HSPH1;NUCB2;SYNE2;GOLGB1;DNAJA1;CD55;GOLGA4;CHST9;NCL;HSP90B1;LUC7L3;EIF5B;RAD50;KTN1;CSPP1;CAST;SEMA3C;MNS1;EIF3A;DYNC2I1;PHF20L1;SCAF11;PRPF38B;DDX21;ITSN2;PHF3;CCNL1;GCC2;BBX;MTUS1;PSMA4;CCDC47;PTPN13;LIMA1;CEP290;SLK;SLC38A2;NDUFS4;CLDN1;CLIP1;DEK;RPGR;ENAH;SON;HIPK2;KIF5B;PNN;DNAJA4;SMC3;TMF1;SREK1;LARP7;CFAP36;PALLD;SSB;TCF4;IWS1;METAP2;PPP4R2;LGALS8;CEBPZ;ST6GALNAC1;PNISR;DNAJC3;UPF3A;ARFGEF1;TCEAL3;PSMD12;RBBP8;STOX2;USP1;UBE3A;ZCRB1;TATDN1;USP9X;RBM27;BAZ1A;ITGA6;CELF2;HECTD1;PCM1;BCLAF1;SMC4;RESF1;SH3BGRL;TRIP11;MBD4;EIF1AX;NIPBL;SEC62;SETX;RETREG1;IFI16;CHORDC1;KIF3A;ZNF148;BAZ1B;SMC6;NT5C;MPHOSPH8;ADD3;EEA1;BCAS2;AGTPBP1;MYO6;CCNH;RFC1;TAX1BP1;PUM3;TRIM2;BASP1;VPS26A;TENT5A;CEP70;CEP63;ABCA5;CWF19L2;SUZ12;RDX;ZHX1;MRPS31;CBX3;ANKHD1;SLU7;USP8;SHTN1;ZBTB38;CCDC91;BCCIP;TAF1B;EMP1;ARMC1;STXBP3;USP48;BPTF;ESF1;ECHDC1;CCDC88A;MGLL;ITPR2;SLC39A6;HDAC2;C15orf48;PIBF1;MNAT1;EIF2S2;XPO1;EPRS1;NKTR;ZBTB11;MAP3K2;TAF9;DYNLT3;ITGB1;LAYN;RBM17;RWDD1;SLMAP;TCEAL9;PPIG;AKAP11;TASOR;RAI14;DNAJB11;DNAJC8;CALD1;ZCCHC9;TUT4;CHMP2B;FNBP1;EIF3J;PKIB;PPFIA1;SCP2;TCEA1;NARS1;SEC63;NEMF;CTNNAL1;SDAD1;MSH3;FRA10AC1;CPLANE1;EXT1;STX7;RAD21;IPO5;NFIB;RALA;STAG2;SRSF11;TOP2B;TMEM167A;WWP1;EPB41L3;DAAM1;PPIL4;PDS5B;BCAP29;ATP6V1E1;PDCD10;TCEAL4;IFT74;MPHOSPH10;RORA;CHD1;AP3B1;EXOC1;ZNF644;SLC4A1AP;SMCHD1;PROS1
prerank,SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,0.23192005705803648,0.824247991661876,0.91,0.9494215034580848,1.0,60/107,59.20%,MMP10;LYZ;WFDC2;KRT17;CD55;CHST9;CSTA;MIF;SLC16A3;LMNA;IPO11;RBMS3;PHACTR1;RND3;LY6D;IRF1;DUSP2;PALLD;TCF4;EYA2;STK3;AQP1;BST2;RBPJ;CTSB;CCDC80;FAM107B;DNAI4;KLF10;NRP2;DHRS7;PKP4;XIST;TENT5A;ATP2B1;LDB2;NR4A2;NDRG1;LMO3;IL1R1;SH3BP5;CDC42EP3;ZSWIM6;TYROBP;PER2;AHR;PDE4DIP;LGMN;FAM13A;ARHGAP42;KAZN;SH3KBP1;ARL4C;NFIX;MUC15;ID4;MEIS1;EIF2S3;SPARCL1;FNBP1L
prerank,WP_ANDROGEN_RECEPTOR_NETWORK_IN_PROSTATE_CANCER,0.2595782941346789,0.824152269321519,0.8253012048192772,0.9491379293944191,1.0,23/33,62.12%,FOS;RAD50;JUN;ABCC4;MDM2;DOCK1;FKBP5;SMARCA4;MYC;NDRG1;CCND1;SMAD3;SMARCD2;GRB2;FOXA1;JAK1;SPRY1;MSH6;RAPGEF1;ATF1;CRK;STAT1;SMARCC2
prerank,LINDSTEDT_DENDRITIC_CELL_MATURATION_C,0.28656436338077296,0.8240863136107489,0.7581632653061224,0.9488111265337758,1.0,9/17,46.17%,MUC1;ATF3;TUBB2A;GRSF1;SOCS2;IL4R;KIF2A;MGLL;CAPG
prerank,MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN,0.2374275911575937,0.8236385490229414,0.868,0.9490569448920889,1.0,36/74,50.00%,CXCL8;IGFBP3;CALM2;NEDD4L;AFF3;SEMA3C;MAFF;TANC2;AKR1C1;RBMS3;MARCKS;HMGA1;ARL15;MFSD2A;ALDH1A3;PID1;LTBR;GALNT5;CCDC80;TNIK;MICAL2;SVIL;EHBP1;OSMR;ARHGEF5;ACTN1;ADAMTSL1;MEIS2;NRP1;IL1R1;SH3BP5;SLC8A1;CDC42EP3;PLOD2;COL1A2;ITGB8
prerank,WP_PERTURBATIONS_TO_HOSTCELL_AUTOPHAGY_INDUCED_BY_SARSCOV2_PROTEINS,-0.20356425702811243,-0.8234874381410763,0.8518518518518519,0.8767327186268772,1.0,16/16,79.75%,VPS41;NBR1;OPTN;ATG5;LARP1;RB1CC1;LAMP2;CALCOCO2;ATG12;RPS6KB1;EIF4B;GABARAPL2;TAX1BP1;ATG3;PPP1R9A;MAP1LC3B
prerank,SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_UP,0.2438520951679682,0.8233314738947648,0.859,0.9491034035641819,1.0,38/58,61.82%,CFTR;NCL;CAVIN2;KTN1;CSTA;CAST;SLC16A3;ODF2L;PLEKHS1;ATP6AP2;CAV1;NT5C3A;GCLC;PSMC6;PIK3R3;HNRNPDL;USP16;ACAT1;SYNCRIP;SBDS;UBE2V2;FAM177A1;EIF2S2;TYROBP;C8orf34;RPS6KB1;MPC1;NAB1;MED21;EBAG9;KLF9;COLEC12;CPT1A;EIF2AK2;PDCD10;SPARCL1;GBE1;SERINC3
prerank,WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES,0.23116535182250372,0.8224742005790316,0.919,0.9499912375291698,1.0,36/106,37.75%,CFTR;NPC2;SAA1;LRRK2;LRP4;SAA2;ACOXL;SELENOS;RHOV;SAA2-SAA4;MSR1;LDLR;ITSN2;CLINT1;NME1;OCIAD2;OLR1;HMGCS1;TMPRSS4;MIA3;OCIAD1;PICALM;DMBT1;CES1;MIA2;HADHA;CYTH2;EEA1;ACAT1;FDFT1;MYO6;SLC27A2;ECHS1;EHBP1;APOC1;ECI1
prerank,REACTOME_REGULATION_OF_TP53_ACTIVITY,0.2472852142465073,0.8223828275242752,0.836,0.9497080495084022,1.0,19/47,39.88%,UBB;CHD4;RAD50;PIN1;HIPK2;HIPK1;PPP2R5C;PPP2CA;TP63;RBBP8;HDAC1;SGK1;MDM2;RBBP7;TAF15;CHD3;RPA3;TAF7;PHF20
prerank,TANAKA_METHYLATED_IN_ESOPHAGEAL_CARCINOMA,0.2845379888231674,0.8219234098388494,0.7648261758691206,0.9499742547356497,1.0,9/17,48.75%,DNAJA4;HDGF;PTPRE;PCDH7;SLC3A2;FDFT1;PRR15;WDR1;SPART
prerank,REACTOME_RHOD_GTPASE_CYCLE,0.266105077026814,0.8214244906023562,0.7909547738693468,0.9502957840698963,1.0,12/25,47.15%,AKAP12;PGRMC2;LMAN1;CAV1;EFHD2;ARHGAP26;HINT2;ADD3;DIAPH2;ACTN1;CPNE8;VAMP3
prerank,CARRILLOREIXACH_HEPATOBLASTOMA_VS_NORMAL_HYPOMETHYLATED_AND_UP,0.2461336999166081,0.8209321127338971,0.842,0.9506265037084312,1.0,28/50,55.38%,RPS3A;ANXA1;TXNIP;SEMA3C;RNASE1;TNC;MAP1B;OLR1;MGP;ITGA2;TCF4;CHST11;HNRNPA3;FMNL2;NRP2;UACA;ILF3;CHD3;MCTP1;DYNC1H1;DHX9;HMGB2;COL1A2;IGF2BP2;SLC1A5;GRK3;MAP4K4;SPRY1
prerank,ELVIDGE_HYPOXIA_DN,0.25119650575076036,0.820882239142767,0.8338338338338338,0.950262750530561,1.0,20/41,48.43%,HSPH1;DNAJA1;CALM1;AMD1;SEC23IP;PIK3R3;SOCS2;SDF2L1;KPNA4;STIP1;GULP1;EEF1E1;ETF1;KPNA1;PRPF4B;CDV3;HSPA4;ZMPSTE24;IDH3A;SRPRA
prerank,PUJANA_ATM_PCC_NETWORK,0.21575837109112325,0.8201256114371418,0.994,0.951037108937591,1.0,206/454,47.83%,RPL13A;RPL23;RPS15A;RPL31;RPL21;RPL10A;RPL23A;RPS27;S100A2;RPL7;ATP11A;RPS19;RPS3A;ARPC2;COX7B;RPL4;RPL17;SCNN1B;FABP5;LDHB;NCL;PABPC1;ATP5F1A;ATP5MJ;HNRNPC;CTSS;PLCG2;EIF5B;RPL5;CAST;MBNL1;DAPK2;YWHAB;SCAF11;DDX21;SFPQ;PHF3;HNRNPA2B1;IK;NOP56;PSMA4;SERBP1;ANP32B;CLINT1;PRRC2C;HNRNPM;MAGOH;RBMX;EIF4H;SRP72;U2AF1;CIR1;MACROH2A1;STMN1;DEK;DNTTIP2;YTHDC1;CD36;DHFR;DNAJC2;CNBP;FAM120A;APEX1;PNN;EMG1;RBM3;PHACTR1;IFT25;ILF2;SMC3;NPHP1;C1QBP;EIF2B5;PHIP;H2AZ1;LARP7;TCERG1;ACTR2;THOC2;LSM6;GTF3A;PRPF40A;SSB;SEC23IP;PPP2R5C;RIMS1;METAP2;STK38;RBBP6;CEBPZ;SSBP1;SMARCA5;MTF2;DDX18;CDK11B;SNRPE;NCK1;RBBP8;IL13RA1;HNRNPAB;USP1;CNTRL;ATP5PB;HDAC1;MOB1A;KYNU;BAZ1A;ITPKC;SMC4;PITPNA;PAK2;PSIP1;RAN;MBD4;PTP4A2;MDM2;NSA2;UBA2;MYCBP;ARPC1B;HNRNPA3;SLC2A1;PTPRC;CCT4;FNBP4;NUP50;USP10;RBBP7;IFI16;RIOK3;BAZ1B;NRP2;GOSR1;LINC00342;PGK1;ILF3;RANBP1;RUVBL1;SYNCRIP;RFC1;YME1L1;PAPOLA;NCBP2;SNRPB;PTPN1;USP4;SMARCB1;SSBP2;PRMT2;RSL1D1;HNRNPR;TOP1;MYC;DUT;SUZ12;RPA3;DAP3;TIAL1;PSME2;LSM1;MRPS31;TFCP2;LAMC2;IDS;ABI1;CBX3;EIF4A3;DLD;WDR43;SNRPB2;IGBP1;ARPC5;SNRPA1;STXBP3;RBM8A;UBA3;FCHSD2;BPTF;COL21A1;OARD1;PLIN3;PELP1;SMARCD2;PIBF1;RCC1;BMS1;DHX9;ERICH1;SP3;ACAP2;PRPF4B;EIF4B;NHP2;ACTR3;CDV3;ZNF37A;GRB2;IMMT;ANP32A;XPO1;LPGAT1;STK4;HSPA4;NKTR;TMEM123;MRPL33
prerank,REACTOME_SIGNALING_BY_VEGF,0.2592221642548437,0.8192906992158014,0.8078078078078078,0.9518342130984255,1.0,18/31,56.00%,HSP90AA1;CALM1;ACTG1;CAV1;VEGFA;NCK1;PAK2;DOCK1;NRP2;HSPB1;ACTB;NRP1;ABI1;ITPR2;ROCK1;ELMO1;KRAS;PIK3R1
prerank,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.2747812752385422,0.8191518254069194,0.7782258064516129,0.951621402653843,1.0,13/22,48.93%,CHD4;TAF1D;HDAC1;RBBP7;CCNH;CHD3;TAF1B;POLR2H;HDAC2;MNAT1;GTF2H5;POLR2F;POLR1F
prerank,NOUZOVA_TRETINOIN_AND_H4_ACETYLATION,0.240642841301389,0.8185685423482018,0.857,0.9520683591454724,1.0,30/56,53.17%,GOLGB1;WSB1;ENSA;MTPN;PRRC2C;YTHDC1;MYOF;LARP7;TXNL1;PNISR;BANF1;MRPS18B;NELFE;SELENOK;PSMC4;CHMP4B;GOSR1;NDUFA5;NAA20;DLEU2;ORC4;MRPS31;USP48;NUDT5;IP6K2;ZMPSTE24;MARK2;PSMA6;OS9;CHMP2B
prerank,CHEN_LIVER_METABOLISM_QTL_CIS,0.27104069146151183,0.8179277251515937,0.7891019172552977,0.9525991210807534,1.0,11/22,48.62%,GAS5;TSTD1;CFAP126;UAP1;IFI16;RAB3GAP1;MARCO;IVNS1ABP;ACTR3;F11R;TMEM183A
prerank,RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_DN,0.23511155849419854,0.8173413410428123,0.896,0.9530528815751907,1.0,42/79,54.07%,HSPH1;WFDC21P;TXNIP;CFB;ERRFI1;CAVIN1;MICOS10;GLCCI1;TOB1;CLSTN1;SAMHD1;ENAH;PHACTR1;FUCA1;LY6D;C11orf54;SRSF4;TCF4;DDOST;HP1BP3;CFD;CES1;CHMP4B;MLLT3;TOB2;ARHGEF3;FAM20A;EIF4G3;LHFPL6;SMAD3;USP48;SH3BP5;CDC42EP3;ZMPSTE24;PER2;ZBTB43;TSC22D3;FAM13A;DNAJC8;ACBD5;MIB1;SCP2
prerank,BROWNE_HCMV_INFECTION_6HR_DN,0.2411311275504775,0.8164244171666882,0.884,0.9539970899522086,1.0,25/61,43.15%,DSP;TXNIP;BHLHE40;PHF3;GPRC5A;RND3;THOC2;ID2;BACH1;MTF2;PNISR;NCK1;TLE4;ITGA6;SGK1;DUSP6;MDM2;NORAD;FBXL5;TRIM2;PHF20;LAMC2;RO60;KANK1;SMAD3
prerank,MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3,0.29291610051588407,0.8161653744114126,0.7787971457696228,0.9539362347235099,1.0,5/15,30.00%,TPPP3;ERICH5;PTN;NCKAP5;SCNN1A
prerank,REACTOME_DISEASES_OF_GLYCOSYLATION,0.25681505825036627,0.8151713686034207,0.8164493480441324,0.9549978593696767,1.0,17/32,57.10%,MUC1;MUC16;MUC5AC;MUC5B;SRD5A3;GPC5;SLC26A2;HEXB;MPDU1;MUC13;ADAMTSL1;THSD4;GALE;DPM1;MUC15;EXT1;B4GALT1
prerank,ASTON_MAJOR_DEPRESSIVE_DISORDER_DN,0.24765849208204752,0.8150017586706151,0.843,0.954820685601883,1.0,35/43,70.38%,ZFP36L2;SEMA3C;RNASE1;AMD1;BBX;LMO4;MX1;APOD;FRMD4B;SNRPE;PTP4A2;ZKSCAN1;BRD2;FGFR2;RDX;STIP1;CRYBG3;RBM8A;KIF2A;VAMP3;PALM2AKAP2;MYO9B;PIK3R1;RALA;WWP1;TSPYL1;UBE2A;MYO1E;LAMP2;SLF2;MAN2A1;SS18;ATM;EP300;GOLGA2
prerank,ZHENG_FOXP3_TARGETS_IN_THYMUS_UP,0.23208995040501007,0.8148816440852723,0.915,0.9545462166971723,1.0,29/89,34.83%,AKAP13;KLF6;ZFP36L2;RPL5;ERRFI1;LINC-PINT;CAST;MBNL1;GLCCI1;TUBB4B;HIF1A;ANKRD12;SAMHD1;TNFAIP3;GPHN;PPP2R5C;TBC1D15;LRIG1;ITGA6;CELF2;PSMA1;FAM3C;CITED2;ARL4A;IFI16;ARHGEF3;ADD3;SOCS2;B3GNT2
prerank,RIEGE_DELTANP63_DIRECT_TARGETS_UP,0.24029545516915238,0.8137743268669675,0.8638638638638638,0.9557686283293114,1.0,24/53,51.00%,S100A2;GSTP1;FABP5;ZFP36L2;CSTA;SFN;LDLR;RASSF6;FGFBP1;MAST4;FRMD4B;ITGA6;DUSP6;CCT4;IFI16;TRIP13;KCTD12;RAPGEF5;IL4R;SNCA;ASCC3;PPFIBP1;DRAP1;IRF6
prerank,WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME,0.2882481914207926,0.8131401879425673,0.759467758444217,0.9562253556586187,1.0,8/17,41.93%,DDX21;DEK;SMARCA5;BMPR1B;BAZ1B;SMARCB1;PARG;DLD
prerank,DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER,0.250696012642571,0.8122442119212788,0.8338338338338338,0.9571037040477343,1.0,13/41,30.48%,AKAP9;MACROH2A1;DNAJC2;NSD3;TXNL1;NDUFB5;GTF3A;SEC23IP;PPP4R2;PPP1R12A;MRPS28;PAK2;NIPBL
prerank,IVANOVA_HEMATOPOIESIS_MATURE_CELL,0.22969741011375472,0.8118873379833179,0.917,0.9572191628802216,1.0,30/95,32.38%,GADD45A;FTL;WFDC21P;NHSL2;IL33;CTSH;TSPAN8;NUDT4;CAST;ABCA13;SLK;TRIM56;CIR1;CLDN4;SCD;CLIC6;LRG1;FAM210B;PICALM;ZBBX;RNF19A;CES1;HECTD1;CTSB;SUPT4H1;SLC11A1;FBXO34;ACP1;ATP8A1;RIOK3
prerank,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,0.2780214426502905,0.8107948193460225,0.7975708502024291,0.9583678131927077,1.0,8/19,38.95%,MECOM;NSD3;H4C15;SMYD3;RBBP7;SETD2;KMT2C;SUZ12
prerank,TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP,0.276140289774267,0.8100693376637124,0.7728194726166329,0.9589681085939724,1.0,14/18,65.33%,LYZ;DOCK1;AGTPBP1;MICAL2;ASAP1;RGS1;FN1;COL1A2;VCAN;SMCHD1;C5AR1;COL8A1;COL3A1;COL1A1
prerank,PID_FAK_PATHWAY,0.2677209156271208,0.8085074819303103,0.8082329317269076,0.9607972091834105,1.0,17/24,64.15%,JUN;VCL;NCK1;ARHGAP26;DOCK1;ACTN1;ASAP1;CCND1;GRB2;ITGB1;WASL;ELMO1;ARHGEF28;PIK3R1;RAPGEF1;CRK;ARHGAP35
prerank,GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN,0.2362735316672267,0.8084881143336395,0.874,0.9603912667186599,1.0,37/60,65.45%,GAS5;SFTPC;HNRNPU;CALR;HNRNPD;LMNA;IQCG;ACIN1;THOC2;RBBP6;DAZAP1;HDAC7;RNPS1;SAFB2;FNBP4;TAF15;BAZ1B;ILF3;SMARCA4;TARDBP;GGA1;ATXN2L;RCC1;PPM1G;POLR2F;MARK2;MRPS25;MYO9B;GATAD2A;B4GALT1;ARPC5L;CSNK1G2;PQBP1;ZNF638;TNPO3;NOL8;SETD5
prerank,BENPORATH_OCT4_TARGETS,0.22869665350626478,0.8070231701220208,0.932,0.96205482112978,1.0,51/95,55.25%,LINGO1;RPL32;TSC22D1;RPS3A;JPT1;KLF5;NEBL;RDH10;PARD3;SOX2;TNC;MAGED2;BLCAP;SRSF4;TCF4;ZEB2;ID2;PNISR;NUCKS1;ATP6V1D;UFM1;RESF1;DUSP6;CCN2;IFI16;ADD3;WDR70;IST1;FGFR2;SKIL;SSBP2;PARG;UBR5;MEIS2;ANKHD1;KANK1;TNRC6A;ARPC5;RAB5A;SNRPN;NUDT5;WEE1;ZMPSTE24;HMGB2;RBM22;TMEM30A;SLC44A1;SET;TCF20;REST;CDK14
prerank,ABRAMSON_INTERACT_WITH_AIRE,0.27006467877662127,0.8067798173813664,0.7991927346115035,0.9619589527946434,1.0,17/22,65.12%,PABPC1;NOP56;SMC3;C1QBP;SNRPD3;RANBP2;H2AC6;SNRPB;KPNB1;IPO7;XPO1;CHD6;MSH6;SUPT16H;NASP;SRSF1;POLR2B
prerank,REACTOME_SUMOYLATION,0.23891215058455303,0.80629192849796,0.896,0.9622032468645874,1.0,46/62,68.12%,CETN2;HNRNPC;TPR;NFKBIA;UBE2I;HIPK2;SMC3;H4C15;SEC13;NR3C2;HDAC1;HDAC7;MDM2;UBA2;PPARG;NUP50;TP53BP1;SMC6;RANBP2;CHD3;NOP58;TOP1;SUZ12;NR4A2;NSMCE1;HDAC2;SP3;ZNF131;RAD21;TDG;SENP5;STAG2;TOP2B;UHRF2;SP100;EIF2AK2;RORA;SIN3A;POM121;CREBBP;CBX5;DNMT1;RNF168;NUP54;MTA1;SMC5
prerank,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.22573809730302388,0.806154449218414,0.948,0.9619684806211267,1.0,52/118,47.17%,UBB;WSB1;NEDD4L;PDIA3;CTSS;PSMA2;RLIM;CALR;CANX;PSMA4;LMO7;DZIP3;CD36;PSMC3;RNF7;SEM1;ANAPC13;PSMB5;PSMB7;FBXW5;SEC13;PSMB10;RBBP6;PSMA7;PSMD12;UBE3A;RNF19A;SAR1B;HECTD1;PSMC6;PSMA1;HSPA5;PSMC4;S100A8;PSMD6;CTSL;FBXL5;PSMD1;UBE2L3;UBE2N;PSMB4;UBAC1;PSME2;UBE2Q1;UBE2V2;UBA3;CDC27;PSMC5;SEC31A;CDC16;VAMP3;PSMD7
prerank,WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,0.26845083994693286,0.8061439436612131,0.8060301507537688,0.9615571197463872,1.0,12/24,51.00%,UTRN;CLDN1;VCL;LAMA5;NCK1;CTSL;CDKN1A;CD2AP;PLAUR;ITGB1;PARVA;IRF6
prerank,WILCOX_RESPONSE_TO_PROGESTERONE_UP,0.24362272104459576,0.8059901932474414,0.8398398398398398,0.9613460611723115,1.0,29/41,64.58%,KLF6;KLF5;LDLR;MUC5B;HMGCS1;SCD;LGALS8;RGS2;MTF2;SGK1;HBB;PPL;ARHGEF3;FDFT1;AREG;ORC4;HSD17B11;CYP51A1;HMGB2;ETV1;LPIN1;MAP7;IFT74;SEC14L1;IFNAR2;CEP162;MSMO1;IDI1;YTHDC2
prerank,LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN,0.24078476006358351,0.8053114712959807,0.866,0.9618792501859735,1.0,20/54,33.38%,LRP4;CADM1;NME1;STMN1;PPP2R2A;CCT3;ILF2;YWHAZ;ST6GAL1;H2AZ1;TCERG1;PRPF40A;BAZ1A;TIA1;SMC4;SIX1;ACP1;SRPK1;BAZ1B;TRIP13
prerank,GAUSSMANN_MLL_AF4_FUSION_TARGETS_G_UP,0.2416934287779571,0.8051964328095622,0.88,0.961600463071444,1.0,30/54,57.35%,AGR2;MMP10;ENKUR;MUC16;CYP2F1;AQP5;PLP2;ADH1C;SLC26A2;FOXJ1;PALLD;EMB;METAP2;PRKG1;CBR1;TRIP11;CREBRF;NCALD;SF3B6;MGLL;ZBTB1;ANP32A;HSD17B11;CXCL3;FBXO32;RAI14;UBE2L6;NFIB;SPIRE1;PHF14
prerank,REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.2538471827615012,0.8049753333712065,0.8108108108108109,0.9614663256816284,1.0,19/33,55.55%,RPS27;DYNLL1;NUDC;CLIP1;PPP2R5C;SEC13;PPP2CA;MAPRE1;DYNC1I2;RANBP2;KIF2A;CDC27;DYNC1H1;CDC16;B9D2;XPO1;CENPM;DYNLL2;PPP1CC
prerank,OUILLETTE_CLL_13Q14_DELETION_DN,0.28955158755527133,0.8044933727486018,0.7902388369678089,0.9617149740746607,1.0,9/15,57.03%,AQP3;BIK;BBOF1;DUSP6;MLLT3;DLEU2;CYB561;ESYT2;LPIN1
prerank,PID_TRKR_PATHWAY,0.27826523395880165,0.80306437702758,0.7896341463414634,0.9632284348795476,1.0,12/18,60.90%,NEDD4L;GAB2;DOCK1;FAIM;CCND1;GRB2;ELMO1;KRAS;PIK3R1;RAPGEF1;DYNLT1;CRK
prerank,REACTOME_DEUBIQUITINATION,0.2258804381061992,0.8022923649291227,0.934,0.9638419256726248,1.0,58/100,61.80%,CFTR;UBB;IL33;PSMA2;NFKBIA;PSMA4;HIF1A;ADRB2;PSMC3;TNFAIP3;SEM1;PSMB5;PSMB7;PSMB10;PSMA7;PSMD12;USP9X;PSMC6;ADRM1;PSMA1;TOMM20;MDM2;PSMC4;USP10;PSMD6;USP16;RUVBL1;H2AC6;OTUB1;PSMD1;USP4;MYC;PSMB4;ACTB;PSME2;RAD23A;USP8;SMAD3;USP48;PSMC5;MYSM1;PSMD7;TNIP1;CYLD;PSME4;PSMA6;STAM2;YY1;BECN1;ASXL2;RAD23B;BIRC3;PSMA3;PSMD3;SMAD1;BIRC2;CCP110;ZRANB1
prerank,CADWELL_ATG16L1_TARGETS_DN,0.2623918440909574,0.8019992089860004,0.8147029204431017,0.9638111265465629,1.0,13/24,56.47%,NFE2L2;DNAJA4;ST6GALNAC1;STOX2;SGK1;LRIG3;FKBP5;SLC15A2;PDK4;PPFIBP1;FUBP1;SMIM10L1;CAP1
prerank,BONCI_TARGETS_OF_MIR15A_AND_MIR16_1,0.26068745644629415,0.8019961961459872,0.8199195171026157,0.963382810871908,1.0,18/26,62.92%,WSB1;MACF1;PDCD4;DNAJA2;SOX5;LUZP1;CPD;KANK1;KIF21A;CCND1;BPTF;WEE1;CCND2;BTG2;EFNB2;WWP1;SPTLC1;AKT3
prerank,WP_MAPK_SIGNALING,0.24251848722733532,0.8014302434900475,0.872,0.9637553892330823,1.0,24/46,54.40%,GADD45A;LRRK2;FOS;JUN;NR4A1;STMN1;DUSP2;STK3;DUSP6;PAK2;FGFR2;HSPB1;MYC;RAPGEF2;FGFR3;IL1R1;MAPK10;GRB2;STK4;MAP3K2;MEF2C;FLNB;KRAS;MAP4K4
prerank,PID_TNF_PATHWAY,0.2850004965244639,0.7996883899091438,0.7882231404958677,0.9656306419677321,1.0,10/15,62.05%,RACK1;TXN;TNFAIP3;CAV1;TNIK;CYLD;MAP4K4;BIRC3;BIRC2;STAT1
prerank,WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING,0.26159382022349614,0.7996393219960288,0.8086606243705942,0.9652629268170306,1.0,18/24,63.75%,CALM1;FOS;SLC38A2;IL6ST;IL13RA1;SLC2A1;INSR;DLD;SMAD3;IL4R;IL1R1;PDHA1;SLC38A1;JAK1;PPP1CC;STAT1;LRRC8A;IL6R
prerank,LIM_MAMMARY_LUMINAL_MATURE_DN,0.2552447085932906,0.7990790774129078,0.8398398398398398,0.9655964353931001,1.0,19/32,55.88%,IGFBP3;TSHZ2;FABP5;P3H2;LMO4;C1QBP;FOXN3;TLE4;LRIG3;KCTD12;MEIS2;IRS2;FBXO32;FAM13A;CALD1;PALM2AKAP2;MAP4K4;NFIB;SERPINH1
prerank,TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C,0.22418410208186118,0.7981987243226948,0.947,0.9663125481077649,1.0,39/107,37.57%,RPL23;SYNE2;HSPD1;CALML4;CSPP1;GOLM1;GTF2I;MNS1;HNRNPD;DDX21;NOP56;ANP32B;ZMYND8;ENAH;DHFR;NSD3;YWHAZ;SRSF4;HNRNPAB;TUBB;LRP11;TNFRSF21;PSIP1;RAN;PTP4A2;NCOR1;HNRNPA3;BFAR;TRIP13;SETD2;ATP2A2;MPHOSPH8;ILF3;DENR;STK38L;PFN2;FIP1L1;KPNB1;HOOK1
prerank,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.26805869234190605,0.7980941022830299,0.8218623481781376,0.9660252925406555,1.0,10/19,50.00%,ITGB6;TNC;ITGA2;ICAM1;ITGA6;FN1;F11R;ITGB1;COL1A2;ITGB8
prerank,KAYO_CALORIE_RESTRICTION_MUSCLE_UP,0.2621730983690325,0.7977019083585227,0.8157894736842105,0.9661053384674161,1.0,14/24,51.35%,FABP5;IER2;S100A11;TUBA1A;TOB1;S100A4;CKAP4;ACTB;FN1;PDK4;C1QB;COL1A2;ITGB8;SPTAN1
