Gene Name,Score
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND1', 'feature_name': 'MT-ND1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 956, 'n_cells': 19917, 'highly_variable': True, 'means': 2.8550526575147552, 'dispersions': 3.8969724045064207, 'dispersions_norm': 0.14370781183242798},0.0261
{'feature_is_filtered': False, 'original_gene_symbols': 'SUGT1', 'feature_name': 'SUGT1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 15102, 'n_cells': 7018, 'highly_variable': True, 'means': 0.283986827687163, 'dispersions': 1.7906694709032385, 'dispersions_norm': 0.24136048555374146},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'PLCB4', 'feature_name': 'PLCB4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 21611, 'n_cells': 4928, 'highly_variable': True, 'means': 0.4366771877950399, 'dispersions': 2.6379031604776566, 'dispersions_norm': 1.5772819519042969},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'HNRNPA1L2', 'feature_name': 'HNRNPA1L2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1343, 'n_cells': 3546, 'highly_variable': True, 'means': 0.3202311449077954, 'dispersions': 2.5262027112890157, 'dispersions_norm': 2.019986867904663},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'PMPCB', 'feature_name': 'PMPCB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 16849, 'n_cells': 7121, 'highly_variable': True, 'means': 0.26617727322165796, 'dispersions': 1.6615924266645756, 'dispersions_norm': -0.07076659053564072},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'NBR1', 'feature_name': 'NBR1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8405, 'n_cells': 7627, 'highly_variable': True, 'means': 0.43052770370439963, 'dispersions': 2.3314195400341284, 'dispersions_norm': 0.8385207653045654},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MRPS7', 'feature_name': 'MRPS7', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3327, 'n_cells': 8035, 'highly_variable': True, 'means': 0.31850753062208703, 'dispersions': 1.7380020725789282, 'dispersions_norm': 0.11400304734706879},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'ABT1', 'feature_name': 'ABT1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2943, 'n_cells': 4527, 'highly_variable': True, 'means': 0.2414905441004721, 'dispersions': 2.503914224732721, 'dispersions_norm': 1.9660900831222534},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'ATP6AP1', 'feature_name': 'ATP6AP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5683, 'n_cells': 7962, 'highly_variable': True, 'means': 0.308324717841465, 'dispersions': 1.7064855937009216, 'dispersions_norm': 0.03779161721467972},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'UBE2Q1', 'feature_name': 'UBE2Q1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4190, 'n_cells': 4631, 'highly_variable': True, 'means': 0.22304367555330115, 'dispersions': 2.1018414952293076, 'dispersions_norm': 0.9938197135925293},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'NOM1', 'feature_name': 'NOM1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7793, 'n_cells': 3296, 'highly_variable': True, 'means': 0.2463729489048296, 'dispersions': 2.5057958153987148, 'dispersions_norm': 1.9706400632858276},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'SEC16A', 'feature_name': 'SEC16A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11301, 'n_cells': 5294, 'highly_variable': True, 'means': 0.21634058195859115, 'dispersions': 1.6129557306326967, 'dispersions_norm': -0.18837720155715942},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'AC091199.1;DDX52', 'feature_name': 'DDX52', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9528, 'n_cells': 5683, 'highly_variable': True, 'means': 0.2645544166984682, 'dispersions': 2.0179025687546677, 'dispersions_norm': 0.7908431887626648},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CRY1', 'feature_name': 'CRY1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4782, 'n_cells': 5634, 'highly_variable': True, 'means': 0.27109301286392296, 'dispersions': 1.5066703297150439, 'dispersions_norm': -0.4453907608985901},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'AHNAK2', 'feature_name': 'AHNAK2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 18788, 'n_cells': 3221, 'highly_variable': True, 'means': 0.3031810127133332, 'dispersions': 2.6458675361737676, 'dispersions_norm': 2.309353828430176},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CAAP1', 'feature_name': 'CAAP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3160, 'n_cells': 5295, 'highly_variable': True, 'means': 0.2801966406300373, 'dispersions': 2.127492948036276, 'dispersions_norm': 1.0558485984802246},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'NDUFA8', 'feature_name': 'NDUFA8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 804, 'n_cells': 8406, 'highly_variable': True, 'means': 0.3632905328883501, 'dispersions': 1.9639494103007484, 'dispersions_norm': -0.04724494740366936},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'DAZAP1', 'feature_name': 'DAZAP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9201, 'n_cells': 7343, 'highly_variable': True, 'means': 0.28734234294014604, 'dispersions': 1.5688288564171706, 'dispersions_norm': -0.2950823903083801},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'VPS8', 'feature_name': 'VPS8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10366, 'n_cells': 5821, 'highly_variable': True, 'means': 0.32401609044002405, 'dispersions': 1.616891537114844, 'dispersions_norm': -0.17885984480381012},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'EBNA1BP2', 'feature_name': 'EBNA1BP2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3561, 'n_cells': 7121, 'highly_variable': True, 'means': 0.33731500461043973, 'dispersions': 2.1310432341375734, 'dispersions_norm': 0.3555251359939575},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'EIF2S1', 'feature_name': 'EIF2S1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5320, 'n_cells': 5922, 'highly_variable': True, 'means': 0.26892933712787487, 'dispersions': 2.03627816570019, 'dispersions_norm': 0.8352780342102051},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'PRSS12', 'feature_name': 'PRSS12', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5725, 'n_cells': 3812, 'highly_variable': True, 'means': 0.2504340721330209, 'dispersions': 2.292779519999025, 'dispersions_norm': 1.455535650253296},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CRTAP', 'feature_name': 'CRTAP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6660, 'n_cells': 5304, 'highly_variable': True, 'means': 0.23466594600170226, 'dispersions': 2.001928736596367, 'dispersions_norm': 0.752216100692749},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MEIS1', 'feature_name': 'MEIS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10942, 'n_cells': 3512, 'highly_variable': True, 'means': 0.2634397990205035, 'dispersions': 2.4243261021427958, 'dispersions_norm': 1.773634433746338},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MRPL34', 'feature_name': 'MRPL34', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1523, 'n_cells': 7261, 'highly_variable': True, 'means': 0.2781398923716398, 'dispersions': 1.7140811730754366, 'dispersions_norm': 0.05615883320569992},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'PRPF31', 'feature_name': 'PRPF31', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2673, 'n_cells': 6445, 'highly_variable': True, 'means': 0.23603907429222676, 'dispersions': 1.6724315847178224, 'dispersions_norm': -0.04455592855811119},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CFI', 'feature_name': 'CFI', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5319, 'n_cells': 5363, 'highly_variable': True, 'means': 0.2800214666123044, 'dispersions': 2.134898066225383, 'dispersions_norm': 1.0737552642822266},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'EXOC3', 'feature_name': 'EXOC3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8165, 'n_cells': 4617, 'highly_variable': True, 'means': 0.2587382351079981, 'dispersions': 2.304914290730318, 'dispersions_norm': 1.4848792552947998},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MX1', 'feature_name': 'MX1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 17984, 'n_cells': 4158, 'highly_variable': True, 'means': 0.23628021293535395, 'dispersions': 2.1286491865262316, 'dispersions_norm': 1.0586446523666382},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'UBA3', 'feature_name': 'UBA3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4001, 'n_cells': 6483, 'highly_variable': True, 'means': 0.3231377273594709, 'dispersions': 2.067576201662186, 'dispersions_norm': 0.9109612107276917},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'NUP54', 'feature_name': 'NUP54', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 15569, 'n_cells': 5137, 'highly_variable': True, 'means': 0.22050116455230684, 'dispersions': 1.746266168833809, 'dispersions_norm': 0.13398683071136475},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'BNIP2', 'feature_name': 'BNIP2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7774, 'n_cells': 6066, 'highly_variable': True, 'means': 0.25878860481387145, 'dispersions': 1.7401532347236708, 'dispersions_norm': 0.11920487135648727},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'SPATA18', 'feature_name': 'SPATA18', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4975, 'n_cells': 3729, 'highly_variable': True, 'means': 0.29496986687715543, 'dispersions': 2.099164160265421, 'dispersions_norm': 0.9873455166816711},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MTX2', 'feature_name': 'MTX2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1717, 'n_cells': 7282, 'highly_variable': True, 'means': 0.30509704938917376, 'dispersions': 1.5545496018849965, 'dispersions_norm': -0.32961171865463257},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'EIF4EBP2', 'feature_name': 'EIF4EBP2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7491, 'n_cells': 6932, 'highly_variable': True, 'means': 0.26446972038645467, 'dispersions': 1.6467043895598596, 'dispersions_norm': -0.10676802694797516},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CTNNAL1', 'feature_name': 'CTNNAL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3124, 'n_cells': 6208, 'highly_variable': True, 'means': 0.367283046296657, 'dispersions': 2.2058565530022367, 'dispersions_norm': 0.5358583927154541},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'SNRPN', 'feature_name': 'SNRPN', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3408, 'n_cells': 7398, 'highly_variable': True, 'means': 0.29129603221137346, 'dispersions': 1.7324568197910322, 'dispersions_norm': 0.10059382021427155},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'CCT5', 'feature_name': 'CCT5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5638, 'n_cells': 7908, 'highly_variable': True, 'means': 0.3915009991359607, 'dispersions': 1.9860642403129465, 'dispersions_norm': 0.006061582360416651},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL13P12', 'feature_name': 'RPL13P12', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 636, 'n_cells': 1244, 'highly_variable': True, 'means': 0.2578799227392243, 'dispersions': 2.391167763244014, 'dispersions_norm': 1.6934527158737183},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'NRP1', 'feature_name': 'NRP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11522, 'n_cells': 4157, 'highly_variable': True, 'means': 0.3185030295742787, 'dispersions': 2.1720175097673904, 'dispersions_norm': 1.163515567779541},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'UBN1', 'feature_name': 'UBN1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8592, 'n_cells': 5407, 'highly_variable': True, 'means': 0.22398724666534073, 'dispersions': 1.76728671132651, 'dispersions_norm': 0.18481756746768951},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'MYL6B', 'feature_name': 'MYL6B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3259, 'n_cells': 6086, 'highly_variable': True, 'means': 0.24114954121494853, 'dispersions': 1.8912750146788904, 'dispersions_norm': 0.48463931679725647},0.0009
{'feature_is_filtered': False, 'original_gene_symbols': 'VRK2', 'feature_name': 'VRK2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3531, 'n_cells': 5267, 'highly_variable': True, 'means': 0.29090044055135095, 'dispersions': 1.8723264203801189, 'dispersions_norm': 0.43881887197494507},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TASOR;FAM208A', 'feature_name': 'TASOR', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9853, 'n_cells': 5236, 'highly_variable': True, 'means': 0.2801436186812211, 'dispersions': 1.9733662693217815, 'dispersions_norm': 0.6831479072570801},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NAPG', 'feature_name': 'NAPG', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5589, 'n_cells': 6432, 'highly_variable': True, 'means': 0.2906859652456555, 'dispersions': 1.8103331670461877, 'dispersions_norm': 0.2889101505279541},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NHS', 'feature_name': 'NHS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 13931, 'n_cells': 3146, 'highly_variable': True, 'means': 0.2320129981042646, 'dispersions': 2.2008704829974497, 'dispersions_norm': 1.2332861423492432},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MUM1;PWWP3A', 'feature_name': 'PWWP3A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9876, 'n_cells': 4822, 'highly_variable': True, 'means': 0.22403024019637152, 'dispersions': 1.7845609320180411, 'dispersions_norm': 0.2265891432762146},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'UBE2L6', 'feature_name': 'UBE2L6', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2062, 'n_cells': 6080, 'highly_variable': True, 'means': 0.24716780910312056, 'dispersions': 1.900213252571572, 'dispersions_norm': 0.5062533020973206},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ROS1', 'feature_name': 'ROS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8890, 'n_cells': 4486, 'highly_variable': True, 'means': 0.2884368107394567, 'dispersions': 1.5055478518984717, 'dispersions_norm': -0.4481050670146942},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'COL4A3', 'feature_name': 'COL4A3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12284, 'n_cells': 4033, 'highly_variable': True, 'means': 0.299219536005865, 'dispersions': 1.8463492665480201, 'dispersions_norm': 0.37600231170654297},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'WLS', 'feature_name': 'WLS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4459, 'n_cells': 8249, 'highly_variable': True, 'means': 0.4078125591123041, 'dispersions': 1.8689960328611965, 'dispersions_norm': -0.27612462639808655},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PHTF2', 'feature_name': 'PHTF2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8665, 'n_cells': 4050, 'highly_variable': True, 'means': 0.2345815482993602, 'dispersions': 1.8423012856787562, 'dispersions_norm': 0.36621370911598206},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TCOF1', 'feature_name': 'TCOF1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11439, 'n_cells': 4112, 'highly_variable': True, 'means': 0.2543571719587401, 'dispersions': 2.4254776569892535, 'dispersions_norm': 1.7764190435409546},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TBC1D8', 'feature_name': 'TBC1D8', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6417, 'n_cells': 6226, 'highly_variable': True, 'means': 0.36337731057995637, 'dispersions': 1.8248981090535883, 'dispersions_norm': -0.382420152425766},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ST6GALNAC3', 'feature_name': 'ST6GALNAC3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7200, 'n_cells': 2786, 'highly_variable': True, 'means': 0.28432807804362004, 'dispersions': 2.443476298710138, 'dispersions_norm': 1.8199423551559448},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'BRIX1', 'feature_name': 'BRIX1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4710, 'n_cells': 6540, 'highly_variable': True, 'means': 0.35107895819486445, 'dispersions': 2.137089159293986, 'dispersions_norm': 0.3700985014438629},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'BMS1', 'feature_name': 'BMS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7759, 'n_cells': 6065, 'highly_variable': True, 'means': 0.4520292348741459, 'dispersions': 2.482166071820336, 'dispersions_norm': 1.2018866539001465},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SCGB2A1', 'feature_name': 'SCGB2A1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 520, 'n_cells': 3120, 'highly_variable': True, 'means': 0.2934439779854814, 'dispersions': 2.4342783145482936, 'dispersions_norm': 1.79770028591156},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MAGT1', 'feature_name': 'MAGT1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6801, 'n_cells': 6920, 'highly_variable': True, 'means': 0.306331004312515, 'dispersions': 1.908815207615878, 'dispersions_norm': 0.5270540714263916},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'GRPEL1', 'feature_name': 'GRPEL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5282, 'n_cells': 5542, 'highly_variable': True, 'means': 0.28165808483957805, 'dispersions': 2.2594778550995107, 'dispersions_norm': 1.3750073909759521},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MBTPS1', 'feature_name': 'MBTPS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10274, 'n_cells': 7963, 'highly_variable': True, 'means': 0.3564572442253324, 'dispersions': 1.8263578677817847, 'dispersions_norm': -0.37890148162841797},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TRAF3', 'feature_name': 'TRAF3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11883, 'n_cells': 4997, 'highly_variable': True, 'means': 0.25399823747467065, 'dispersions': 1.6434817308709306, 'dispersions_norm': -0.11456088721752167},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MIR4709', 'feature_name': 'MIR4709', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 72, 'n_cells': 1080, 'highly_variable': True, 'means': 0.2136742148841559, 'dispersions': 2.673882684594744, 'dispersions_norm': 2.377098560333252},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'TNFRSF19', 'feature_name': 'TNFRSF19', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5113, 'n_cells': 5183, 'highly_variable': True, 'means': 0.29383040858207193, 'dispersions': 1.961865185897469, 'dispersions_norm': 0.6553366184234619},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'MAP4K5', 'feature_name': 'MAP4K5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7580, 'n_cells': 7043, 'highly_variable': True, 'means': 0.35851090197793056, 'dispersions': 1.7942176435589923, 'dispersions_norm': -0.4563736617565155},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'STXBP3', 'feature_name': 'STXBP3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5892, 'n_cells': 5995, 'highly_variable': True, 'means': 0.3002564248220815, 'dispersions': 2.0986341693762696, 'dispersions_norm': 0.9860638976097107},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'STAM', 'feature_name': 'STAM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4130, 'n_cells': 5511, 'highly_variable': True, 'means': 0.27505253086352915, 'dispersions': 1.7689832078313352, 'dispersions_norm': 0.18891994655132294},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'PRR14L', 'feature_name': 'PRR14L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11809, 'n_cells': 5245, 'highly_variable': True, 'means': 0.28189726546728777, 'dispersions': 2.03186672771594, 'dispersions_norm': 0.8246105313301086},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'RCOR3', 'feature_name': 'RCOR3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9092, 'n_cells': 6151, 'highly_variable': True, 'means': 0.30000298661385977, 'dispersions': 1.5402552058205847, 'dispersions_norm': -0.3641776442527771},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'NGLY1', 'feature_name': 'NGLY1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8616, 'n_cells': 5284, 'highly_variable': True, 'means': 0.24295673707273974, 'dispersions': 1.9680730340935513, 'dispersions_norm': 0.6703481078147888},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'POLR2A', 'feature_name': 'POLR2A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8355, 'n_cells': 7273, 'highly_variable': True, 'means': 0.30932111237499876, 'dispersions': 1.646963077175611, 'dispersions_norm': -0.10614248365163803},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SPRED1', 'feature_name': 'SPRED1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7750, 'n_cells': 6675, 'highly_variable': True, 'means': 0.4011254291145062, 'dispersions': 1.82064214813951, 'dispersions_norm': -0.3926788866519928},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'EEF1A1P5', 'feature_name': 'EEF1A1P5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1389, 'n_cells': 1210, 'highly_variable': True, 'means': 0.22545278268114857, 'dispersions': 2.379423883802549, 'dispersions_norm': 1.6650543212890625},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'ZNF302', 'feature_name': 'ZNF302', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5032, 'n_cells': 5665, 'highly_variable': True, 'means': 0.2777177864573118, 'dispersions': 1.6837946589292934, 'dispersions_norm': -0.01707836240530014},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'RNF11', 'feature_name': 'RNF11', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3112, 'n_cells': 7893, 'highly_variable': True, 'means': 0.3042913478959675, 'dispersions': 1.6683808805571119, 'dispersions_norm': -0.05435112118721008},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'LATS1', 'feature_name': 'LATS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8492, 'n_cells': 4655, 'highly_variable': True, 'means': 0.22798139794997974, 'dispersions': 1.885709295690675, 'dispersions_norm': 0.47118058800697327},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SNRPA1', 'feature_name': 'SNRPA1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3669, 'n_cells': 7203, 'highly_variable': True, 'means': 0.2994425280610417, 'dispersions': 1.6991922377460074, 'dispersions_norm': 0.020155223086476326},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'FAM189A2', 'feature_name': 'ENTREP1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9559, 'n_cells': 3956, 'highly_variable': True, 'means': 0.2879661279453767, 'dispersions': 2.176585770757713, 'dispersions_norm': 1.1745622158050537},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL13AP7', 'feature_name': 'RPL13AP7', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1705, 'n_cells': 1220, 'highly_variable': True, 'means': 0.2557754023163632, 'dispersions': 2.4765364766780955, 'dispersions_norm': 1.8998867273330688},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'SCD5', 'feature_name': 'SCD5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4231, 'n_cells': 4722, 'highly_variable': True, 'means': 0.24998444298831243, 'dispersions': 1.9949901592744315, 'dispersions_norm': 0.7354376316070557},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'EXOC6', 'feature_name': 'EXOC6', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6487, 'n_cells': 5585, 'highly_variable': True, 'means': 0.29440713242846195, 'dispersions': 1.688391029632224, 'dispersions_norm': -0.005963670089840889},0.0008
{'feature_is_filtered': False, 'original_gene_symbols': 'CTNNBL1', 'feature_name': 'CTNNBL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 4148, 'n_cells': 5091, 'highly_variable': True, 'means': 0.29509286725248757, 'dispersions': 2.298886714692469, 'dispersions_norm': 1.4703036546707153},0.0008
